Variety,Names,Bee,Bee_sd,Bumble,Bumble_sd,Solitary,Solitary_sd,NSC,NSC_sd,Corolla,Corolla_sd,Flower,Flower_sd,Bi_colour,Colour,Hue,NSC*Flower;;;;;;;;;;;;;;;;
GA01,GA Red Sky,0.4,1.3038405,7.2,3.4928498,0.8,1.3038405,51.30435,24.20783688,6.096,0.414314907,6750,633.2061276,no,red,-1.04378,346304.3625;;;;;;;;;;;;;;;;
GA02,GA Yellow Touch,0.6,0.8944272,8,4.1231056,0,0,60.48597,33.68532968,6.432,0.492390517,8910,954.5941546,no,red,-1.05882,538929.9927;;;;;;;;;;;;;;;;
GA03,GA Mango,1.4,1.6733201,4.8,1.6431677,0.6,0.8944272,54.95426,41.54561816,6.044,0.253032139,8370,832.1958904,no,orange,-1.37227,459967.1562;;;;;;;;;;;;;;;;
GA04,GA04,0.8,1.3038405,9.4,4.0373258,0,0,54.1289,22.66278382,6.024,0.359727967,6480,661.3622306,yes,red,-1.045848,350755.272;;;;;;;;;;;;;;;;
GA05,GA05,4,1.5811388,6.2,2.3874673,2.8,1.9235384,82.55383,43.41626057,6.425,0.34175245,5130,540,no,orange,-1.018649,423501.1479;;;;;;;;;;;;;;;;
GA06,GA06,0.6,1.3416408,6.6,3.3615473,0.2,0.4472136,52.05575,19.56448565,6.8615,0.537158949,8640,787.1785058,yes,red,-1.02929,449761.68;;;;;;;;;;;;;;;;
GA07,GA07,0.2,0.4472136,5,1.5811388,0.2,0.4472136,59.13621,28.24133636,6.274,0.284593893,7560,832.1958904,no,red,-1.154605,447069.7476;;;;;;;;;;;;;;;;
GA08,GA08,0,0,9.2,3.7013511,0,0,111.8203,65.80910383,6.0455,0.227884435,7560,915.6145477,no,red,-1.477512,845361.468;;;;;;;;;;;;;;;;
GA09,GA09,0.4,0.5477226,7.2,3.7013511,0.4,0.5477226,55.77609,26.21985428,6.425,0.324953438,9450,915.6145477,yes,yellow,-0.955819,527084.0505;;;;;;;;;;;;;;;;
GA10,GA10,0.4,0.8944272,5.8,3.2710854,0,0,63.00947,48.22179283,6.7955,0.66335253,5400,603.7383539,no,red,-1.46527,340251.138;;;;;;;;;;;;;;;;
GA11,GA11,0.8,0.83666,7.8,2.2803509,0.2,0.4472136,61.12507,27.39997956,5.4645,0.317282458,8640,954.5941546,no,yellow,-1.37471,528120.6048;;;;;;;;;;;;;;;;
GA12,GA12,1,0.5477226,7.6,1.8165902,0.2,0.4472136,64.07478,38.68228536,5.9775,0.245761438,14310,895.4886934,yes,orange,-1.352139,916910.1018;;;;;;;;;;;;;;;;
GA13,GA13,1,1.2247449,11.6,1.1401754,1,1.2247449,58.42082,45.96544866,6.8615,0.50365271,7290,1207.476708,yes,yellow,-1.464232,425887.7778;;;;;;;;;;;;;;;;
GA14,GA14,0,0,2,0.7071068,0,0,63.56159,37.84803005,5.816,0.286841236,3726,1129.491036,no,red,-1.094215,236830.4843;;;;;;;;;;;;;;;;
GA15,GA15,0.4,0.5477226,11.4,3.5071356,0.2,0.4472136,85.12102,46.55807952,6.4785,0.382309808,7830,853.8149682,yes,red,-1.0302,666497.5866;;;;;;;;;;;;;;;;
